"","ego","ego.birth","ego.mom","ego.survived.frist.year","mom.degree","mom.strength","mom.eigen","mom.obs","matSize","id","HRO2","LifetimeE","LifetimeN","centroid","year","matriline"
"LOB864","SCA99",1999,"LOB86",0,-0.793830149070587,-0.565768341767486,-1.01738176995355,35,-0.31962750931491,"LOB86",-0.797710235641309,1.84667522198905,0.788238854120954,4710.84415743133,1999,"151"
"EID03","SCP07",2007,"EID03",0,0.811191427980038,0.489942259304621,0.769477427996078,40,-1.32923646445909,"EID03",0.776368815778934,-0.548895467464141,-0.142925801675611,4697.47352315384,2007,"141"
"EID031","SCP09",2009,"EID03",1,0.128203522852112,-0.56617626978362,-0.153077828532191,30,-1.32923646445909,"EID03",0.842699362202189,-0.511588709242688,0.0441840764247944,4698.6456068524,2009,"141"
"EID032","SCP12",2012,"EID03",0,0.947789009005623,0.580272028987936,0.261518824222904,51,-1.39654372813537,"EID03",0.937667583029395,-0.486978157345537,-0.0381444985065106,4698.2698207919,2012,"141"
"EID033","SCP13",2013,"EID03",0,0.60629505644166,0.69935158161514,1.57857817138127,53,-1.46385099181164,"EID03",0.743690624247112,-0.700627802434694,0.0349053299098628,4697.94900903673,2013,"141"
"EID034","SCP14",2014,"EID03",0,0.572145661185264,0.368612527906737,0.707877547394006,51,-1.46385099181164,"EID03",0.957003973887748,-0.78680356125161,-0.0143861346312443,4697.37982888179,2014,"141"
"EID035","SCP17",2017,"EID03",0,0.811191427980038,0.967275631149771,0.786429972404844,46,-1.46385099181164,"EID03",0.641407099173417,-0.634788553800236,0.0641626110648181,4698.3369519343,2017,"141"
"GRA93","SCR00",2000,"GRA93",1,1.1185359852876,1.45306428744729,0.615733365558467,28,-0.185012981962353,"GRA93",0.766694288900883,-0.631230237877543,0.312901066599822,4699.73806332685,2000,"130"
"GRA931","SCR01",2001,"GRA93",1,1.28928296156959,1.16249217527834,1.36029331181377,32,-0.252320245638632,"GRA93",1.11498400571739,-0.261250544013545,0.0598442545970782,4699.58692120231,2001,"130"
"GRA932","SCR03",2003,"GRA93",1,2.0747190524667,0.92970270106362,1.2306764040665,34,-0.454242036667467,"GRA93",1.35924115025658,-0.235382531843159,0.181671266345872,4700.35544451494,2003,"130"
"GRA933","SCR04",2004,"GRA93",1,0.845340823236434,0.690891804119635,0.770811773808737,47,-0.454242036667467,"GRA93",1.06344080236187,-0.570189506778824,-0.0220518239670999,4698.07586181955,2004,"130"
"GRA934","SCR07",2007,"GRA93",0,1.32343235682598,1.21250698869094,1.40574707849479,44,-0.656163827696303,"GRA93",0.718287382942782,-0.578268151084268,0.034036709822542,4698.36150939898,2007,"130"
"GRA935","SCR97",1997,"GRA93",0,-0.0083940581734727,0.38793500675674,0.185225632201708,26,-0.185012981962353,"GRA93",0.69572026993548,-0.6457914260864,-0.0739563613911669,4697.52815588028,1997,"130"
"GRA936","SCR99",1999,"GRA93",0,1.52832872836436,1.88014224591608,-0.0985695608916397,47,-0.050398454609796,"GRA93",0.879552513031614,-0.440758277825192,0.187813416173929,4699.6892362364,1999,"130"
"CRM99","SCT03",2003,"CRM99",1,0.640444451698057,0.812525014044674,1.15144199896301,32,0.0169088090664825,"CRM99",0.828417100223969,-0.624415268493328,-0.128084297291195,4697.29881229412,2003,"138"
"CRM991","SCT05",2005,"CRM99",1,0.742892637467246,0.601531420640056,0.473432344624969,30,0.0169088090664825,"CRM99",0.609556641190784,-0.444096244630039,-0.724710455587962,4694.58224805129,2005,"138"
"CRM992","SCT07",2007,"CRM99",1,0.98193840426202,0.0214425828137593,0.370439737439757,35,-0.117705718286075,"CRM99",0.901935343664295,-0.654255722959549,-0.155433650805677,4697.04431001068,2007,"138"
"CRM993","SCT09",2009,"CRM99",1,-0.21329042971185,-0.967996667157667,-0.542235985283074,17,-0.185012981962353,"CRM99",0.625305765212166,-0.543773713209745,-0.297434498499606,4696.62820436274,2009,"138"
"RUM09","SDY13",2013,"RUM09",1,0.674593846954453,0.243333535232695,1.33994760480339,37,1.2284395552395,"RUM09",0.504748159533181,-1.03594514954861,0.222030046418713,4697.85020948822,2013,"143"
"SES89","SEE93",1993,"SES89",1,1.90397207618472,2.19887837808562,1.68995283248538,38,-0.656163827696303,"SES89",0.766006493797628,-0.282117156620975,0.315036897001123,4700.94076342184,1993,"155"
"SES891","SEE96",1996,"SES89",1,0.777042032723642,0.749561688057127,1.49427090415577,34,-0.723471091372581,"SES89",0.879899325337552,-0.149380971582802,0.109278646855012,4700.24453730179,1996,"155"
"WHE84","SEM94",1994,"WHE84",1,-0.657232568045002,-0.546532045300126,-1.0439390418159,44,-0.656163827696303,"WHE84",-0.722346255687018,1.81621033380149,0.836046765323056,4711.0072091923,1994,"155"
"WHE841","SEM95",1995,"WHE84",1,-0.964577125352569,-0.597460632729431,-0.959990788619076,37,-0.723471091372581,"WHE84",-0.620111957433893,1.93593040676177,0.744032052867222,4710.90173961153,1995,"155"
"SYC91","SEQ01",2001,"SYC91",1,1.42588054259517,0.816541667356388,1.23134729924592,35,1.29574681891577,"SYC91",0.378728955900233,-0.794135166135201,0.15051671158913,4698.27565191958,2001,"147"
"SYC911","SEQ03",2003,"SYC91",1,0.640444451698057,0.223425980531706,0.708864337040003,28,1.63228313729717,"SYC91",0.480950778480346,-0.752676956836894,0.208893980600543,4698.74304290445,2003,"147"
"SYC912","SEQ07",2007,"SYC91",1,0.674593846954453,0.943367879709715,1.25459523521081,30,2.50727756508879,"SYC91",0.292974542230886,-1.05889699148757,0.358821847037056,4698.53577996932,2007,"147"
"SYC913","SEQ95",1995,"SYC91",1,0.196502313364905,0.43865089095836,1.19769708765854,32,-0.31962750931491,"SYC91",0.833707442694951,-0.537943726025023,-0.102168639953591,4697.73846903407,1995,"147"
"SYC914","SEQ96",1996,"SYC91",1,0.401398684903283,0.174071070934743,0.701108334475632,37,0.0169088090664825,"SYC91",0.575032383610111,-0.534817236832973,0.0577862096054407,4698.64233310445,1996,"147"
"SYC915","SEQ97",1997,"SYC91",0,-0.349888010737436,0.159589517670645,0.105075491249878,25,0.420752391124154,"SYC91",0.748780240245417,-0.479270383556374,-0.149877977974694,4697.67218260857,1997,"147"
"SYC916","SEQ98",1998,"SYC91",1,1.01608779951842,1.32030004622366,1.52668477503551,36,0.757288709505546,"SYC91",0.813854201471207,-0.663755777491982,-0.0559352366066413,4697.56751345031,1998,"147"
"SYC917","SEQ99",1999,"SYC91",1,1.32343235682598,0.960935940424457,-0.143142709152652,39,0.757288709505546,"SYC91",0.564320286567857,-0.650909408102687,0.131771104366326,4698.65949704856,1999,"147"
"HRM95","SER01",2001,"HRM95",0,1.46002993785157,1.47098460859375,1.79630249808758,39,-1.32923646445909,"HRM95",0.892014238317188,-0.407237820117015,0.397810328789476,4700.97620836553,2001,"136"
"HRM951","SER99",1999,"HRM95",0,2.68940816708183,1.9050001054925,0.223734013575723,43,-1.26192920078281,"HRM95",0.550667988505314,-0.466255598038312,0.241826184984754,4699.90388004023,1999,"136"
"HAR82","SES94",1994,"HAR82",0,1.97227086669751,1.32707292181178,0.804738659558126,33,-0.656163827696303,"HAR82",1.07684364327762,-0.310742240270646,0.375246975079289,4701.1793451313,1994,"155"
"ROM02","SFY06",2006,"ROM02",1,0.0257553370829236,-0.20856378024181,-0.214251446694294,23,-0.31962750931491,"ROM02",0.499121882548773,-0.614747877936748,-0.826972206824577,4693.42914297385,2006,"140"
"DID09","SHE12",2012,"DID09",1,-0.110842243942662,-0.380036718982167,0.298161694565315,17,-0.858085618725138,"DID09",0.711787679620255,-0.982930901664414,0.484078989819383,4699.49433458145,2012,"137"
"GRA95","SHI99",1999,"GRA95",0,1.56247812362076,1.76830327945863,-0.0427050266084345,40,-0.050398454609796,"GRA95",0.752105913005994,-0.434684645355693,0.212925115076339,4699.85017814606,1999,"130"
"GRA96","SHL01",2001,"GRA96",0,1.08438659003121,1.02560214237013,1.36056185258825,38,-0.252320245638632,"GRA96",1.06768268717062,-0.377319404267174,0.35335899048034,4700.8300360266,2001,"130"
"GRA961","SHL04",2004,"GRA96",0,1.56247812362076,0.601352657667082,0.613671729953389,39,-0.454242036667467,"GRA96",1.11428040935778,-0.620076666730149,0.132315007973705,4698.76770020101,2004,"130"
"HEB98","SHN02",2002,"HEB98",0,1.01608779951842,0.138940902813736,-0.0804227670873711,27,1.29574681891577,"HEB98",-0.224563056740467,-0.555748815788975,-1.28842329655527,4691.05360204525,2002,"147"
"MLT07","SHZ12",2012,"MLT07",0,-2.26225414509563,-2.01106146363206,-1.10215577692288,2,-0.386934772991189,NA,NA,NA,NA,NA,NA,"138"
"RPP03","SIG06",2006,"RPP03",0,0.33309989439049,0.2275816375338,0.665207620811155,18,1.02651776421066,"RPP03",0.74191493197276,-0.875096532923827,0.60234785518807,4700.52256413945,2006,"143"
"RPP031","SIG07",2007,"RPP03",0,0.435548080159679,0.569664497048595,1.11822615609497,29,1.56497587362089,"RPP03",-0.433569167877107,-1.5179250599035,0.644525631549019,4698.56549434793,2007,"143"
"RPP032","SIG08",2008,"RPP03",0,-0.930427730096173,0.260174424081988,1.72182902432813,23,1.63228313729717,"RPP03",-0.0395192309886836,-1.30761324867296,0.600763006168516,4699.03846321654,2008,"143"
"RPP033","SIG09",2009,"RPP03",0,-1.13532410163455,-0.696888963874676,1.05045945495852,20,1.2284395552395,"RPP03",0.223647413424702,-1.3559307403261,0.461235087793202,4698.09452481384,2009,"143"
"OAT90","SKI94",1994,"OAT90",1,-0.0083940581734727,0.153291145983365,-0.925545757400335,47,-0.656163827696303,"OAT90",-0.275066516005321,1.73419432938049,0.796531641794664,4710.50680918234,1994,"155"
"OAT901","SKI95",1995,"OAT90",0,-0.691381963301398,-0.581205496437576,-0.913044853393466,42,-0.723471091372581,"OAT90",-0.276300261703551,1.37796014116237,0.955251083382668,4710.17804813955,1995,"155"
"OAT902","SKI97",1997,"OAT90",1,-0.793830149070587,-0.388461494307828,-1.00436473318718,34,-0.588856564020024,"OAT90",-0.228613463820613,1.00816322427143,0.99450442866098,4709.135918831,1997,"155"
"OAT903","SKI98",1998,"OAT90",0,-0.520634987019417,-0.60010012033826,-0.876050695448273,28,-0.588856564020024,"OAT90",-0.0026335677401272,1.25793357921275,0.907131828575441,4709.49995357441,1998,"155"
"FUL86","SKU01",2001,"FUL86",0,-0.554784382275813,-0.394944854158193,-0.886638556719658,33,-0.185012981962353,"FUL86",-0.757823717136459,1.69461257974299,0.880890941329574,4710.84287040678,2001,"153"
"FUL861","SKU93",1993,"FUL86",1,-0.179141034455454,0.645462052164075,-0.786475901194839,41,-0.858085618725138,"FUL86",-0.575358744879001,1.88821140124535,0.711231223906185,4710.55581476129,1993,"153"
"FUL862","SKU94",1994,"FUL86",0,-0.623083172788606,-0.185501519975112,-1.0189037156011,46,-0.521549300343746,"FUL86",-0.635241756766169,1.92349103916872,0.724464328215321,4710.75004308902,1994,"153"
"FUL863","SKU95",1995,"FUL86",1,-0.964577125352569,-0.456541317547122,-0.969470540606689,43,-0.454242036667467,"FUL86",-0.574749372202845,1.70314944273588,0.669688965865274,4709.69262045989,1995,"153"
"FUL864","SKU97",1997,"FUL86",1,-1.23777228740374,-0.378396279655388,-1.04115420901986,31,-0.252320245638632,"FUL86",-1.27826329451648,2.0303878864264,0.806486330202483,4711.57266965034,1997,"153"
"FUL865","SKU99",1999,"FUL86",0,-0.384037405993832,0.254706155422425,-0.976741794796659,45,-0.185012981962353,"FUL86",-0.794598867095215,1.8736128243155,0.766421710134718,4710.8142090419,1999,"153"
"GEC95","SLA03",2003,"GEC95",1,-1.92076019253166,-1.94305617274406,-1.08827495190664,20,-1.39654372813537,"GEC95",-2.54657337873646,3.02435751644366,0.424978127524298,4712.83258321052,2003,"152"
"GEC951","SLA05",2005,"GEC95",0,-1.98905898304446,-1.75394868545347,-1.09121452692783,17,-1.32923646445909,"GEC95",-2.75427845721007,2.88468046684201,-0.0815947800492654,4709.52742356812,2005,"152"
"GEC952","SLA07",2007,"GEC95",1,-1.75001321624968,-1.29231466976851,-1.10760096592524,26,-1.32923646445909,"GEC95",-2.86238028726775,3.43133491015092,0.272921997733819,4713.37163031701,2007,"152"
"GEC953","SLA99",1999,"GEC95",0,-1.78416261150608,-1.34485644958242,-1.06750650692164,28,-1.19462193710653,"GEC95",-2.13814156879523,2.85099346144759,0.339049717883254,4711.76143308572,1999,"152"
"RPP11","SLK14",2014,"RPP11",0,-1.40851926368572,-1.19080651040388,0.0885514115509339,12,0.959210500534382,"RPP11",0.879907787722257,-1.04222862389706,0.526821206462454,4699.53075455478,2014,"143"
"RPP111","SLK15",2015,"RPP11",0,-1.37436986842932,-1.73939829809826,-0.650950972497947,7,0.488059654800432,"RPP11",0.580150416558588,-1.2959766756614,0.368025286030879,4697.77852868522,2015,"143"
"PAN00","SLL04",2004,"PAN00",0,0.469697475416075,-0.106989234431271,-0.584133324262706,39,0.689981445829267,"PAN00",0.930364654059399,0.0983168229975438,0.634887003635309,4704.02443524279,2004,"144"
"PAN001","SLL06",2006,"PAN00",1,-0.930427730096173,-0.517768136935518,-0.688819943233921,37,-0.117705718286075,"PAN00",0.894697118914332,0.0970543154807526,0.613466775604518,4703.90051682865,2006,"144"
"PAN002","SLL09",2009,"PAN00",1,-0.418186801250228,-0.942723942828015,-0.674491357574072,30,-0.521549300343746,"PAN00",0.882501151059706,0.134555642415913,0.697516291467681,4704.49776725249,2009,"144"
"PAN003","SLL10",2010,"PAN00",0,0.162352918108509,-0.854665533324663,-0.678046072296091,44,-0.454242036667467,"PAN00",0.853613738972162,0.443511292775242,0.715596431546607,4705.65253048837,2010,"144"
"PAN004","SLL11",2011,"PAN00",0,-0.144991639199058,-0.792111184668258,-0.310191328317941,42,-0.656163827696303,"PAN00",0.923583013136762,-0.164137536338353,0.623054623540309,4703.06316905026,2011,"144"
"PAN005","SLL13",2013,"PAN00",0,0.572145661185264,-0.116471794761482,0.0848135768806288,44,-0.723471091372581,"PAN00",1.02690207429499,-0.202104868771753,0.43455097021922,4701.88104928298,2013,"144"
"GIN93","SLO00",2000,"GIN93",0,0.572145661185264,0.0215481547150776,-0.0175447424280667,30,0.891903236858103,"GIN93",0.588481516923094,-0.280647613366433,0.376888734485669,4701.29116119416,2000,"147"
"GIN931","SLO01",2001,"GIN93",1,1.32343235682598,0.604044672489492,0.937808159107027,40,1.29574681891577,"GIN93",0.927645408112562,-0.34644516118951,0.374855048874125,4701.05537916498,2001,"147"
"GIN932","SLO03",2003,"GIN93",0,1.63077691413355,0.19030342524497,0.567621486362202,40,1.63228313729717,"GIN93",1.29881699555052,-0.0892493570454182,0.371542282490063,4701.91413754533,2003,"147"
"GIN933","SLO05",2005,"GIN93",1,1.01608779951842,0.579478363525988,0.653360402171156,34,1.69959040097345,"GIN93",0.888266302945151,-0.345519819387435,0.198065661295167,4700.07132995137,2005,"147"
"GIN934","SLO07",2007,"GIN93",0,1.01608779951842,0.0137038543462617,0.503238572930641,41,2.50727756508879,"GIN93",0.759670780030834,-0.0681848613381092,0.580566805900909,4703.15319432171,2007,"147"
"GIN935","SLO98",1998,"GIN93",1,1.66492630938995,1.21957194384308,1.23747746346991,40,0.757288709505546,"GIN93",0.901621431119916,-0.464732525154134,0.38445365853088,4700.70551770434,1998,"147"
"GIN936","SLO99",1999,"GIN93",0,1.83567328567193,0.0778319561217704,-0.541356236818455,43,0.757288709505546,"GIN93",0.928181694269254,-0.34191952603841,0.381853144068077,4701.10989333901,1999,"147"
"FLG98","SLR03",2003,"FLG98",0,0.264801103877698,-0.317552831545462,-0.465682139777944,36,0.286137863771597,"FLG98",1.03033456927005,0.218098070175601,0.723077103342982,4704.92545172818,2003,"144"
"FLG981","SLR05",2005,"FLG98",0,0.60629505644166,-0.21221312075529,-0.731520935197098,51,-0.117705718286075,"FLG98",0.685599302776839,0.724966652757334,0.784667145652183,4706.99822952488,2005,"144"
"FLG982","SLR06",2006,"FLG98",0,-0.623083172788606,-0.123225961005043,-0.635454521772639,35,-0.117705718286075,"FLG98",0.426922083153033,0.182955886263178,0.839316735441656,4705.45467786697,2006,"144"
"FLG983","SLR08",2008,"FLG98",0,-0.964577125352569,-0.643234384734178,-0.873187622071014,36,-0.31962750931491,"FLG98",0.30628805518751,0.396434104331026,0.89564838626082,4706.4973809538,2008,"144"
"FLG984","SLR09",2009,"FLG98",0,-0.657232568045002,-0.502215494848907,-0.832487866089049,32,-0.521549300343746,"FLG98",0.432075549300041,0.347107067789297,0.837600032994569,4706.00498724528,2009,"144"
"FLG985","SLR10",2010,"FLG98",0,-0.520634987019417,-0.143888167468284,-0.594569050802575,51,-0.454242036667467,"FLG98",0.599144877155536,0.621160837234971,0.935232486980465,4707.48493147638,2010,"144"
"FLG986","SLR11",2011,"FLG98",0,-0.281589220224643,0.0039780564684668,-0.29181447759095,47,-0.656163827696303,"FLG98",0.716513115927905,0.409614571594802,0.899848754655858,4706.56579276952,2011,"144"
"FLG987","SLR13",2013,"FLG98",0,-0.486485591763021,-0.288047573454401,-0.430835571544532,44,-0.723471091372581,"FLG98",0.671730079970029,0.239746695928003,0.723662841381627,4705.00256281752,2013,"144"
"WHF10","SML17",2017,"WHF10",0,0.469697475416075,0.538555046356238,0.506289035919072,36,-0.858085618725138,"WHF10",0.628714485134437,-0.365561000212067,-0.102464722748359,4698.32478784964,2017,"143"
"WHZ00","SNZ05",2005,"WHZ00",0,0.879490218492831,0.985392984019634,0.997124017829345,35,0.891903236858103,"WHZ00",1.00255376780212,-0.752231552418443,0.0631328129889659,4697.93062064078,2005,"143"
"BRY10","SOA14",2014,"BRY10",0,-1.47681805419851,-1.2545690347691,-0.940187488747944,34,-1.12731467343025,"BRY10",-0.666663800368038,1.94543132838368,0.656153704380172,4710.44342646226,2014,"153"
"BRY101","SOA15",2015,"BRY10",1,-0.896278334839776,-0.90727294579252,-0.854060670233397,36,-1.19462193710653,"BRY10",-1.65802484340874,2.32196989539263,0.699193568661274,4711.96808210559,2015,"153"
"BRY102","SOA16",2016,"BRY10",0,-0.827979544326984,-1.20692738773211,-0.926023149810342,36,-1.12731467343025,"BRY10",-0.958772100087191,1.94729485850861,0.769574916726277,4711.08313538681,2016,"153"
"BRY103","SOA17",2017,"BRY10",0,-1.10117470637815,-1.04148370345389,-1.00545701156125,38,-1.32923646445909,"BRY10",-1.77255604635245,2.46581800823194,0.559625812368315,4711.67936990357,2017,"153"
"THO84","SOL93",1993,"THO84",1,0.33309989439049,0.0554628904769177,-0.635708711041255,25,-0.117705718286075,"THO84",-0.585722383858024,-0.388536799153933,-1.72543300507325,4689.18364215013,1993,"132"
"THO841","SOL96",1996,"THO84",1,-0.247439824968247,-0.23372229392185,-0.626848256964118,31,0.15152333641904,"THO84",-0.632394949003359,-0.360614424815974,-2.01942459791777,4687.63720980049,1996,"132"
"THO842","SOL98",1998,"THO84",1,0.60629505644166,-0.408304614273601,-0.472764258855829,28,0.353445127447875,"THO84",-0.880589942057015,-0.354670975377582,-2.12292406964447,4687.07953309287,1998,"132"
"WLK11","SOP15",2015,"WLK11",0,1.52832872836436,0.361170381030465,0.496974189604435,47,-1.06000740975397,"WLK11",1.19039049340128,-0.050468043192798,0.52575414136641,4702.90754568914,2015,"144"
"WLK111","SOP16",2016,"WLK11",0,0.60629505644166,0.605497112811832,0.678153839237128,46,-1.12731467343025,"WLK11",0.840754940867721,-0.267717035655606,0.466500623705037,4701.83566511735,2016,"144"
"WLK112","SOP17",2017,"WLK11",0,0.128203522852112,-0.210090682511381,-0.330870186727257,44,-1.32923646445909,"WLK11",0.777735219482765,0.0515295427770197,0.660201799800292,4704.00621045215,2017,"144"
"SEQ01","SOX06",2006,"SEQ01",1,1.25513356631319,1.09321421494535,1.65564686991306,39,1.834204928326,"SEQ01",0.838660910344207,-0.730412632863721,0.22660843360631,4698.91790210028,2006,"147"
"SEQ011","SOX07",2007,"SEQ01",1,0.98193840426202,0.41837985841615,0.985923682520552,33,2.50727756508879,"SEQ01",0.194033441285284,-1.16353645894272,0.501523657570565,4698.97572790102,2007,"147"
"SEQ012","SOX10",2010,"SEQ01",1,0.196502313364905,-0.237817650424742,0.981896085458707,33,2.30535577405995,"SEQ01",0.368794013916406,-1.0594262446353,0.642258442953402,4700.11670632527,2010,"147"
"SEQ013","SOX11",2011,"SEQ01",1,-0.281589220224643,-0.197288786151759,1.21013847576023,38,2.17074124670739,"SEQ01",0.582620003792579,-1.04456327459996,0.53764181126221,4699.58321448623,2011,"147"
"SEQ014","SOX12",2012,"SEQ01",1,-0.349888010737436,0.425099005577255,1.49986765806273,43,1.56497587362089,"SEQ01",0.499367471617925,-1.10091931444406,0.584528468049795,4699.65281097596,2012,"147"
"SEQ015","SOX13",2013,"SEQ01",0,0.435548080159679,0.463069354944491,1.69386137141101,43,1.63228313729717,"SEQ01",0.694100060395002,-0.778992315538864,0.50790627514371,4700.3229925295,2013,"147"
"SEQ016","SOX15",2015,"SEQ01",1,1.46002993785157,0.397533353078778,0.993492823875651,39,0.55536691847671,"SEQ01",0.610150405662132,-1.07894834215187,0.402465244842169,4698.71109581732,2015,"147"
"SEQ017","SOX16",2016,"SEQ01",1,1.05023719477481,1.11144992962968,0.997138477585021,35,0.218830600095318,"SEQ01",0.334698316694767,-1.18307995500618,0.360999619991823,4698.12437096643,2016,"147"
"PPL12","SPA16",2016,"PPL12",0,-0.827979544326984,-0.548239759302896,-0.159398902272843,8,-1.12731467343025,"PPL12",-0.225701871540341,-1.39561842470535,-0.482145997239432,4692.69124404836,2016,"144"
"KNO95","SPD00",2000,"KNO95",1,-0.144991639199058,0.42691634286871,0.543262999295123,14,0.757288709505546,"KNO95",-0.492994074852424,-1.56337558329167,0.364286694289167,4696.84559369576,2000,"143"
"KNO951","SPD01",2001,"KNO95",1,-1.16947349689095,-0.0148758232941256,0.774676555215807,25,0.891903236858103,"KNO95",-0.466766492614257,-1.55033899534012,0.683885452775317,4698.67472341644,2001,"143"
"KNO952","SPD98",1998,"KNO95",0,-1.71586382099329,-1.59895157730186,-0.583286057562583,3,0.622674182152989,NA,NA,NA,NA,NA,NA,"143"
"KNO953","SPD99",1999,"KNO95",0,-0.793830149070587,0.0344684753279851,-0.0230286987375951,25,0.689981445829267,"KNO95",-0.697605328104415,-1.47480416853839,0.641554469727705,4698.69598218222,1999,"143"
"HAL94","SPI01",2001,"HAL94",1,1.152685380544,0.953986501322189,0.657605515140971,18,-0.117705718286075,"HAL94",0.172055959838692,-0.869073950223104,-0.634124325860583,4693.63855135738,2001,"133"
"HAL941","SPI03",2003,"HAL94",0,0.162352918108509,-0.748635606156699,-0.204208723641418,12,-0.723471091372581,"HAL94",0.850661769846324,-0.774736486504048,-0.227922907287152,4696.22858228329,2003,"133"
"HAL942","SPI97",1997,"HAL94",1,-0.793830149070587,-0.570139293551072,-0.236991316473463,8,0.622674182152989,"HAL94",-0.0618107945777782,-0.721156214673016,-0.782648371115644,4693.31370744045,1997,"133"
"HAL943","SPI99",1999,"HAL94",0,1.90397207618472,0.692386033891055,-0.61895865770163,32,0.622674182152989,"HAL94",0.255255668179107,-0.616974548782015,-0.635751281135201,4694.48934035425,1999,"133"
"SAM94","SPL04",2004,"SAM94",1,0.196502313364905,-0.0753968941260928,0.357904057735074,16,-0.79077835504886,"SAM94",0.386370246583414,-1.21382674558707,0.528415635869772,4698.95436197513,2004,"139"
"SAM941","SPL06",2006,"SAM94",1,0.264801103877698,-0.334519030596661,0.231279343444987,13,-0.858085618725138,"SAM94",0.76893836453245,-0.914059887956177,0.515285961990494,4699.90350560776,2006,"139"
"SAM942","SPL08",2008,"SAM94",0,-1.06702531112176,-0.534708461987384,0.651850512571697,14,-0.925392882401417,"SAM94",-0.074681344835586,-1.23983850972764,0.431708386283134,4698.32561901268,2008,"139"
"SAM943","SPL97",1997,"SAM94",1,-0.759680753814191,-0.95374444816396,-0.583359023360406,5,-1.06000740975397,NA,NA,NA,NA,NA,NA,"139"
"SAM944","SPL98",1998,"SAM94",1,1.76737449515913,1.50298927980402,1.64932386121643,25,-0.925392882401417,"SAM94",0.484536043788993,-0.875241835113711,0.186700833004432,4698.20106387433,1998,"139"
"SAM945","SPL99",1999,"SAM94",1,1.69907570464634,1.06409258025072,0.181760354632142,27,-0.858085618725138,"SAM94",0.521604087713468,-0.793059707092301,0.299974306699797,4699.11390275815,1999,"139"
"CBS13","SPT17",2017,"CBS13",0,0.640444451698057,0.334159287512769,0.292718076800703,38,-1.06000740975397,"CBS13",0.297287374632023,-0.412320345378608,-0.360900546040577,4696.72217324924,2017,"140"
"SPY12","SPU16",2016,"SPY12",0,-0.0766928486862653,0.921339685812223,0.729465533337327,30,-0.185012981962353,"SPY12",-0.0634377047633616,-1.40994394468763,0.602674794245639,4698.7001038094,2016,"143"
"RPP08","SPY13",2013,"RPP08",1,-0.691381963301398,0.661616643554106,2.10822164398862,35,1.2284395552395,"RPP08",-0.468266666097931,-1.63418288969465,0.499180472516612,4697.3573375131,2013,"143"
"RPP081","SPY16",2016,"RPP08",1,0.640444451698057,1.32110346051444,0.936763445863143,33,-0.185012981962353,"RPP08",-0.275802841092528,-1.46347507697097,0.627198257608019,4698.65445786696,2016,"143"
"EGR91","SQU00",2000,"EGR91",0,-0.759680753814191,-1.03003811654945,-0.713774283574525,7,0.757288709505546,"EGR91",0.190898738321018,-0.203373328156281,-0.361110805664665,4697.4336867367,2000,"143"
"EGR911","SQU01",2001,"EGR91",1,0.60629505644166,0.124558559851742,0.298706393907062,12,0.891903236858103,"EGR91",0.639670961959791,-0.655270747860087,0.220539701401853,4699.14031177262,2001,"143"
"EGR912","SQU03",2003,"EGR91",0,0.367249289646886,-0.12164551236554,0.376353781875179,16,0.891903236858103,"EGR91",1.02393141310941,-0.540294417534301,0.367388151479222,4700.35249209276,2003,"143"
"EGR913","SQU04",2004,"EGR91",0,-0.418186801250228,-1.10627567402866,-0.496899133695687,11,1.09382502788694,"EGR91",0.532673543323965,-0.212418444900811,-0.473928280404163,4696.77285379159,2004,"143"
"EGR914","SQU95",1995,"EGR91",1,0.33309989439049,-0.410999916377185,0.116365031022597,22,-0.185012981962353,"EGR91",0.748245309196093,-0.303437899446001,-0.324626201570842,4697.2961139887,1995,"143"
"EGR915","SQU97",1997,"EGR91",1,0.0257553370829236,-0.196550896628554,-0.0290406058669177,13,0.353445127447875,"EGR91",0.148962405812335,-0.915101125733571,-0.264642764125002,4695.54477263041,1997,"143"
"CHF01","SSK04",2004,"CHF01",0,-1.10117470637815,-1.59730992314768,-1.06513591107342,10,-0.521549300343746,"CHF01",-0.233038793451618,1.34281038990453,0.686859771890767,4708.55943995407,2004,"151"
"CHF011","SSK06",2006,"CHF01",1,-0.21329042971185,-0.622513243106195,-0.736792572550564,22,-0.79077835504886,"CHF01",0.105904908666296,1.50487291442455,0.711135511216194,4709.24776900655,2006,"151"
"GAL89","STA00",2000,"GAL89",0,-0.623083172788606,-0.153276836253018,-0.97034985268638,35,0.218830600095318,"GAL89",0.267339698470992,0.430151593428687,0.903775044125315,4706.65776623501,2000,"144"
"GAL891","STA94",1994,"GAL89",0,0.298950499134094,-0.0559160706949869,-0.896502652306041,41,-0.252320245638632,"GAL89",0.303573877616689,0.795221729702328,0.862013314457423,4707.6697661793,1994,"144"
"GAL892","STA95",1995,"GAL89",0,-0.657232568045002,-0.626995119236999,-0.891826946276991,37,-0.252320245638632,"GAL89",-0.377667005620472,0.820133739322739,1.08203833803317,4708.98337389224,1995,"144"
"GAL893","STA97",1997,"GAL89",1,-1.13532410163455,-0.434713820627569,-0.919483539794618,29,0.286137863771597,"GAL89",0.239522013419347,0.358746885949733,0.856267764195161,4706.14893099004,1997,"144"
